signal_id,country,county,category,consumer_segment,time_period,observation_count,text,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,demand_classification,aggregate_demand_score,opportunity_score,emerging_trend_probability,unmet_demand_probability,market_gap,supply_shortage,scalability,competition_intensity,trend_direction
agg-00365,Kenya,Machakos,clean_energy,budget_seekers,2026-Q3,235,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,71,33,7,7,15,1723,63,10,13,1,8,13,242,0,Low demand,0.3687,0.5652,0.6652,1.0,1.0,0.9296,0.7921,0.4064,stable
agg-00366,Kenya,Machakos,clean_energy,growth_smes,2026-Q3,305,anonymous hashtags show solar kits battery replacement repair support reliable power in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,208,104,15,9,33,3062,94,18,8,2,14,39,226,1,Unmet demand,0.4952,0.6332,0.7332,1.0,1.0,1.0,0.9622,0.471,stable
agg-00367,Kenya,Machakos,clean_energy,urban_youth,2026-Q3,293,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,157,40,16,9,30,2882,119,20,16,2,5,33,324,1,Unmet demand,0.4502,0.6292,0.7292,1.0,1.0,0.9347,0.9338,0.4753,stable
agg-00368,Kenya,Machakos,clean_energy,rural_producers,2026-Q3,267,anonymous hashtags show solar kits battery replacement repair support reliable power in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,167,31,24,7,20,2654,106,8,26,1,8,20,237,1,Unmet demand,0.4568,0.6307,0.7307,1.0,1.0,1.0,1.0,0.5145,stable
agg-00369,Kenya,Machakos,digital_services,budget_seekers,2026-Q3,303,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,137,46,13,10,27,1993,61,8,7,1,5,21,95,0,Low demand,0.4045,0.5351,0.6351,0.896,0.896,0.8777,0.8312,0.4664,stable
agg-00370,Kenya,Machakos,digital_services,growth_smes,2026-Q3,73,anonymous hashtags show online payments analytics dashboard mobile onboarding in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,64,20,6,9,8,598,32,4,8,0,6,9,39,0,Unmet demand,0.5907,0.6276,0.7276,0.78,0.78,0.7762,1.0,0.5287,stable
agg-00371,Kenya,Machakos,digital_services,urban_youth,2026-Q3,77,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,20,9,2,1,1,392,20,1,3,0,1,5,12,0,Unmet demand,0.5575,0.574,0.674,0.7636,0.7636,0.8067,1.0,0.4106,rising
agg-00372,Kenya,Machakos,digital_services,rural_producers,2026-Q3,286,anonymous hashtags show online payments analytics dashboard mobile onboarding in Machakos; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,154,31,13,18,9,3246,113,14,10,2,13,30,205,1,Unmet demand,0.5531,0.6766,0.7766,1.0,1.0,0.9978,1.0,0.4518,rising
agg-00373,Kenya,Machakos,retail,budget_seekers,2026-Q3,226,aggregate posts mention fair prices product availability delivery reliability in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,113,61,12,5,19,1956,83,16,12,2,6,22,265,1,Low demand,0.4084,0.6021,0.7021,1.0,1.0,0.9409,0.9393,0.4286,stable
agg-00374,Kenya,Machakos,retail,growth_smes,2026-Q3,285,anonymous hashtags show fair prices product availability delivery reliability in Machakos; growth_smes are ready to buy comparing suppliers; positive discovery and saves,120,49,13,5,10,1417,114,16,19,0,15,23,33,1,Low demand,0.4655,0.4171,0.5171,0.3579,0.3579,0.3009,1.0,0.4627,stable
agg-00375,Kenya,Machakos,retail,urban_youth,2026-Q3,285,anonymous hashtags show fair prices product availability delivery reliability in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,163,88,14,9,25,1345,89,11,23,0,6,19,60,0,Moderate demand,0.5433,0.4783,0.5783,0.4746,0.4746,0.5722,1.0,0.4977,stable
agg-00376,Kenya,Machakos,retail,rural_producers,2026-Q3,201,anonymous hashtags show fair prices product availability delivery reliability in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,36,8,3,3,5,763,26,2,6,0,1,5,97,0,Low demand,0.392,0.5514,0.6514,1.0,1.0,1.0,0.9042,0.4811,stable
agg-00377,Kenya,Machakos,transport,budget_seekers,2026-Q3,301,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,107,25,10,11,7,2120,70,9,16,1,8,18,276,1,Low demand,0.345,0.5474,0.6474,1.0,1.0,1.0,0.7113,0.5047,stable
agg-00378,Kenya,Machakos,transport,growth_smes,2026-Q3,121,aggregate posts mention route reliability parcel tracking last mile access in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,65,15,3,4,10,1043,50,10,9,0,9,12,54,0,Unmet demand,0.5192,0.6636,0.7636,1.0,1.0,0.9555,1.0,0.5557,stable
agg-00379,Kenya,Machakos,transport,urban_youth,2026-Q3,197,aggregate posts mention route reliability parcel tracking last mile access in Machakos; urban_youth are searching and evaluating options; positive discovery and saves,241,106,31,27,36,2247,44,4,6,1,4,68,39,1,Moderate demand,0.5569,0.3793,0.4793,0.211,0.211,0.3068,1.0,0.5451,stable
agg-00380,Kenya,Machakos,transport,rural_producers,2026-Q3,313,aggregate posts mention route reliability parcel tracking last mile access in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,191,70,21,26,15,2671,43,2,7,2,5,18,248,1,Low demand,0.4019,0.5576,0.6576,1.0,1.0,1.0,0.907,0.3925,stable
agg-00381,Kenya,Kiambu,agri_inputs,budget_seekers,2026-Q3,152,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Kiambu; budget_seekers are searching and evaluating options; positive discovery and saves,64,20,7,3,10,943,51,10,8,0,7,6,20,0,Low demand,0.4308,0.4013,0.5013,0.3944,0.3944,0.385,0.9906,0.5859,stable
agg-00382,Kenya,Kiambu,agri_inputs,growth_smes,2026-Q3,292,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,342,85,40,36,63,3317,213,38,19,2,45,113,62,1,High demand,0.7241,0.5599,0.6599,0.2382,0.2382,0.1683,1.0,0.4199,rising
agg-00383,Kenya,Kiambu,agri_inputs,urban_youth,2026-Q3,180,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Kiambu; urban_youth are searching and evaluating options; positive discovery and saves,265,131,18,35,37,2561,54,10,12,1,6,93,55,0,Moderate demand,0.6612,0.4656,0.5656,0.277,0.277,0.3803,1.0,0.4106,rising
agg-00384,Kenya,Kiambu,agri_inputs,rural_producers,2026-Q3,218,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,267,121,19,11,22,1885,76,8,6,2,11,47,92,1,Moderate demand,0.5769,0.4978,0.5978,0.465,0.465,0.5644,1.0,0.5656,stable
agg-00385,Kenya,Kiambu,clean_energy,budget_seekers,2026-Q3,297,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,43,15,2,5,8,1084,51,8,13,0,2,7,42,0,Low demand,0.4226,0.5738,0.6738,1.0,1.0,0.9382,1.0,0.5245,stable
agg-00386,Kenya,Kiambu,clean_energy,growth_smes,2026-Q3,235,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,598,177,47,64,42,3320,68,11,15,1,18,173,95,0,High demand,0.8295,0.5211,0.6211,0.2084,0.2084,0.2525,1.0,0.6368,rising
agg-00387,Kenya,Kiambu,clean_energy,urban_youth,2026-Q3,130,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,119,51,12,12,24,1183,23,3,4,1,5,14,56,0,Moderate demand,0.6218,0.5374,0.6374,0.6092,0.6092,0.6365,1.0,0.6266,rising
agg-00388,Kenya,Kiambu,clean_energy,rural_producers,2026-Q3,184,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,75,16,12,7,11,845,108,9,25,1,25,24,48,0,Unmet demand,0.6506,0.686,0.786,0.7885,0.7885,0.7325,1.0,0.4216,rising
agg-00389,Kenya,Kiambu,digital_services,budget_seekers,2026-Q3,206,anonymous hashtags show online payments analytics dashboard mobile onboarding in Kiambu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,202,92,19,14,32,2650,119,8,21,1,14,61,117,0,Unmet demand,0.5811,0.637,0.737,0.7475,0.7475,0.6938,1.0,0.5603,rising
agg-00390,Kenya,Kiambu,digital_services,growth_smes,2026-Q3,270,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,243,130,43,10,47,3074,96,17,13,2,12,58,102,0,Moderate demand,0.6805,0.5637,0.6637,0.5091,0.5091,0.5723,1.0,0.5296,rising
agg-00391,Kenya,Kiambu,digital_services,urban_youth,2026-Q3,304,anonymous hashtags show online payments analytics dashboard mobile onboarding in Kiambu; urban_youth are ready to buy comparing suppliers; positive discovery and saves,272,124,17,15,37,2095,210,43,40,0,68,60,13,0,High demand,0.8551,0.5562,0.6562,0.063,0.063,0.0206,1.0,0.3969,rising
agg-00392,Kenya,Kiambu,digital_services,rural_producers,2026-Q3,146,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; rural_producers are searching and evaluating options; positive discovery and saves,218,85,34,13,40,1808,50,7,9,2,4,94,49,0,High demand,0.7353,0.5109,0.6109,0.2833,0.2833,0.2132,1.0,0.606,rising
agg-00393,Kenya,Kiambu,retail,budget_seekers,2026-Q3,230,aggregate posts mention fair prices product availability delivery reliability in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,183,73,9,25,15,1643,94,11,17,1,4,20,110,1,Unmet demand,0.4817,0.5824,0.6824,0.8167,0.8167,0.7401,0.9519,0.3936,stable
agg-00394,Kenya,Kiambu,retail,growth_smes,2026-Q3,177,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; growth_smes are searching and evaluating options; complaints delays and unmet need,49,16,3,4,3,1062,55,3,3,0,3,12,66,0,Unmet demand,0.511,0.6412,0.7412,1.0,1.0,1.0,1.0,0.4524,stable
agg-00395,Kenya,Kiambu,retail,urban_youth,2026-Q3,330,county-level comments discuss fair prices product availability delivery reliability in Kiambu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,114,22,11,5,16,2300,88,16,23,1,9,18,173,0,Unmet demand,0.5698,0.6615,0.7615,1.0,1.0,1.0,1.0,0.4311,rising
agg-00396,Kenya,Kiambu,retail,rural_producers,2026-Q3,330,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,187,63,11,14,10,1346,142,14,16,1,27,43,102,0,Unmet demand,0.5856,0.6062,0.7062,0.7283,0.7283,0.7098,1.0,0.4166,stable
agg-00397,Kenya,Kiambu,transport,budget_seekers,2026-Q3,77,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,52,26,4,6,2,466,18,1,2,0,0,5,22,0,Moderate demand,0.5379,0.4873,0.5873,0.55,0.55,0.5259,1.0,0.5277,stable
agg-00398,Kenya,Kiambu,transport,growth_smes,2026-Q3,261,aggregate posts mention route reliability parcel tracking last mile access in Kiambu; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,224,72,30,33,35,2641,120,7,20,2,18,53,181,2,Unmet demand,0.5637,0.6933,0.7933,1.0,1.0,1.0,1.0,0.6137,stable
agg-00399,Kenya,Kiambu,transport,urban_youth,2026-Q3,222,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; urban_youth are ready to buy comparing suppliers; positive discovery and saves,374,134,28,43,48,2810,73,12,18,3,16,95,108,0,Moderate demand,0.6903,0.522,0.622,0.3866,0.3866,0.4027,1.0,0.4526,rising
agg-00400,Kenya,Kiambu,transport,rural_producers,2026-Q3,80,county-level comments discuss route reliability parcel tracking last mile access in Kiambu; rural_producers are searching and evaluating options; positive discovery and saves,74,17,7,6,3,661,17,1,2,0,2,8,17,0,Moderate demand,0.5911,0.4219,0.5219,0.2938,0.2938,0.3591,1.0,0.5577,rising
agg-00401,Kenya,Turkana,agri_inputs,budget_seekers,2026-Q3,297,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,30,11,1,1,5,661,32,6,8,0,1,1,24,0,Declining demand,0.2753,0.4916,0.5916,1.0,1.0,0.9568,0.7353,0.419,falling
agg-00402,Kenya,Turkana,agri_inputs,growth_smes,2026-Q3,289,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,96,20,11,6,12,1966,110,18,27,1,4,12,167,0,Low demand,0.3965,0.5988,0.6988,1.0,1.0,1.0,0.8172,0.4564,stable
agg-00403,Kenya,Turkana,agri_inputs,urban_youth,2026-Q3,211,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,30,15,3,1,2,795,74,8,18,0,7,7,74,0,Low demand,0.4379,0.6133,0.7133,1.0,1.0,1.0,0.9501,0.3682,stable
agg-00404,Kenya,Turkana,agri_inputs,rural_producers,2026-Q3,228,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,65,17,7,4,5,1840,34,3,7,0,4,9,210,1,Low demand,0.3459,0.5329,0.6329,1.0,1.0,0.9514,0.9464,0.4156,stable
agg-00405,Kenya,Turkana,clean_energy,budget_seekers,2026-Q3,255,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,46,11,3,3,2,852,42,7,4,0,3,3,60,0,Declining demand,0.316,0.5213,0.6213,1.0,1.0,0.996,0.7823,0.4258,falling
agg-00406,Kenya,Turkana,clean_energy,growth_smes,2026-Q3,227,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,135,47,8,9,26,1734,55,5,7,1,6,25,118,0,Low demand,0.3904,0.571,0.671,1.0,1.0,0.9809,0.7238,0.3402,stable
agg-00407,Kenya,Turkana,clean_energy,urban_youth,2026-Q3,317,aggregate posts mention solar kits battery replacement repair support reliable power in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,65,16,10,6,11,1034,84,9,18,0,8,7,29,1,Low demand,0.382,0.5065,0.6065,0.81,0.81,0.9232,0.7646,0.4019,stable
agg-00408,Kenya,Turkana,clean_energy,rural_producers,2026-Q3,239,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,110,29,13,14,22,1540,63,7,17,1,5,17,99,0,Declining demand,0.3323,0.5469,0.6469,1.0,1.0,1.0,0.6645,0.3526,falling
agg-00409,Kenya,Turkana,digital_services,budget_seekers,2026-Q3,324,county-level comments discuss online payments analytics dashboard mobile onboarding in Turkana; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,74,39,6,3,6,957,108,10,9,0,9,8,114,0,Low demand,0.3902,0.5873,0.6873,1.0,1.0,0.9421,0.7825,0.4533,stable
agg-00410,Kenya,Turkana,digital_services,growth_smes,2026-Q3,272,anonymous hashtags show online payments analytics dashboard mobile onboarding in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,353,134,63,51,69,2731,58,3,12,9,6,90,217,3,Unmet demand,0.5456,0.6403,0.7403,1.0,1.0,1.0,0.9228,0.4886,stable
agg-00411,Kenya,Turkana,digital_services,urban_youth,2026-Q3,226,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,266,123,37,24,38,1866,132,26,29,6,24,60,67,1,Moderate demand,0.6221,0.605,0.705,0.5919,0.5919,0.6194,1.0,0.3375,stable
agg-00412,Kenya,Turkana,digital_services,rural_producers,2026-Q3,259,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,169,83,16,8,9,1547,69,4,18,1,9,35,158,0,Unmet demand,0.4936,0.6249,0.7249,1.0,1.0,0.9548,1.0,0.3408,stable
agg-00413,Kenya,Turkana,retail,budget_seekers,2026-Q3,263,aggregate posts mention fair prices product availability delivery reliability in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,18,5,2,0,1,709,47,7,10,0,1,1,24,0,Declining demand,0.2965,0.5145,0.6145,1.0,1.0,1.0,0.8042,0.463,falling
